year,country,sector,ecp_edgar,co2_edgar_total,co2_edgar_1a,co2_edgar_1a3b,co2_edgar_1a4,co2_edgar_1b,co2_edgar_2,co2_edgar_3,co2_edgar_4,co2_edgar_5
1990,Ecuador,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Ecuador,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Ecuador,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Ecuador,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Ecuador,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Egypt,Household final consumption P.3h,NA,16433.84226,16433.84226,6741.336379,9692.505879,0,0,0,0,0
1990,Egypt,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Egypt,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Egypt,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Egypt,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Egypt,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Eritrea,Household final consumption P.3h,NA,82.72737266,82.72737266,78.77530378,3.95206888,0,0,0,0,0
1990,Eritrea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Eritrea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Eritrea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Eritrea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Eritrea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Spain,Household final consumption P.3h,NA,58459.65254,58459.65254,38187.70916,20271.94337,0,0,0,0,0
1990,Spain,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Spain,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Spain,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Spain,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Spain,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Estonia,Household final consumption P.3h,NA,3304.275114,3304.275114,1501.962564,1802.31255,0,0,0,0,0
1990,Estonia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Estonia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Estonia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Estonia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Estonia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Ethiopia/DR Ethiopia (1992/1993),Household final consumption P.3h,NA,699.8456162,699.8456162,471.5882841,228.2573321,0,0,0,0,0
1990,Ethiopia/DR Ethiopia (1992/1993),Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Ethiopia/DR Ethiopia (1992/1993),Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Ethiopia/DR Ethiopia (1992/1993),Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Ethiopia/DR Ethiopia (1992/1993),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Ethiopia/DR Ethiopia (1992/1993),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Finland,Household final consumption P.3h,NA,18203.08926,18203.08926,9615.418373,8587.670891,0,0,0,0,0
1990,Finland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Finland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Finland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Finland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Finland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,France,Household final consumption P.3h,NA,186697.0245,186697.0245,90585.9505,96111.07395,0,0,0,0,0
1990,France,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,France,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,France,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,France,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,France,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Gabon,Household final consumption P.3h,NA,250.5087563,250.5087563,133.2518997,117.2568567,0,0,0,0,0
1990,Gabon,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Gabon,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Gabon,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Gabon,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Gabon,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,United Kingdom,Household final consumption P.3h,NA,186774.4872,186774.4872,89063.23425,97711.253,0,0,0,0,0
1990,United Kingdom,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,United Kingdom,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,United Kingdom,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,United Kingdom,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,United Kingdom,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Georgia,Household final consumption P.3h,NA,7047.092767,7047.092767,1782.842832,5264.249936,0,0,0,0,0
1990,Georgia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Georgia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Georgia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Georgia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Georgia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Ghana,Household final consumption P.3h,NA,1320.329153,1320.329153,764.0286057,556.300547,0,0,0,0,0
1990,Ghana,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Ghana,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Ghana,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Ghana,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Ghana,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Guinea,Household final consumption P.3h,NA,364.9428325,364.9428325,251.4285431,113.5142894,0,0,0,0,0
1990,Guinea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Guinea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Guinea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Guinea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Guinea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Gambia,Household final consumption P.3h,NA,51.96472006,51.96472006,35.80126171,16.16345834,0,0,0,0,0
1990,Gambia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Gambia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Gambia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Gambia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Gambia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Equatorial Guinea,Household final consumption P.3h,NA,29.94623093,29.94623093,11.17372921,18.77250172,0,0,0,0,0
1990,Equatorial Guinea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Equatorial Guinea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Equatorial Guinea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Equatorial Guinea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Equatorial Guinea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Greece,Household final consumption P.3h,NA,17992.92832,17992.92832,10133.88968,7859.03864,0,0,0,0,0
1990,Greece,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Greece,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Greece,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Greece,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Greece,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Guatemala,Household final consumption P.3h,NA,989.1758229,989.1758229,442.7379792,546.4378437,0,0,0,0,0
1990,Guatemala,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Guatemala,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Guatemala,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Guatemala,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Guatemala,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Honduras,Household final consumption P.3h,NA,525.7497618,525.7497618,193.1165383,332.6332235,0,0,0,0,0
1990,Honduras,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Honduras,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Honduras,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Honduras,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Honduras,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Hong Kong,Household final consumption P.3h,NA,3980.479954,3980.479954,2717.787171,1262.692783,0,0,0,0,0
1990,Hong Kong,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Hong Kong,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Hong Kong,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Hong Kong,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Hong Kong,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Croatia,Household final consumption P.3h,NA,6244.275908,6244.275908,2672.345191,3571.930717,0,0,0,0,0
1990,Croatia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Croatia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Croatia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Croatia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Croatia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Haiti,Household final consumption P.3h,NA,152.3086974,152.3086974,75.39842805,76.91026936,0,0,0,0,0
1990,Haiti,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Haiti,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Haiti,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Haiti,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Haiti,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Hungary,Household final consumption P.3h,NA,25178.12349,25178.12349,5895.096019,19283.02747,0,0,0,0,0
1990,Hungary,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Hungary,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Hungary,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Hungary,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Hungary,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Indonesia,Household final consumption P.3h,NA,33674.42369,33674.42369,11244.31528,22430.10841,0,0,0,0,0
1990,Indonesia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Indonesia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Indonesia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Indonesia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Indonesia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,India,Household final consumption P.3h,NA,87167.83211,87167.83211,17462.85238,69704.97973,0,0,0,0,0
1990,India,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,India,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,India,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,India,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,India,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Ireland,Household final consumption P.3h,NA,14132.67199,14132.67199,3997.128985,10135.543,0,0,0,0,0
1990,Ireland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Ireland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Ireland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Ireland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Ireland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Iran,Household final consumption P.3h,NA,75537.2609,75537.2609,23225.4802,52311.78071,0,0,0,0,0
1990,Iran,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Iran,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Iran,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Iran,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Iran,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Iraq,Household final consumption P.3h,NA,11328.14908,11328.14908,5187.407294,6140.741785,0,0,0,0,0
1990,Iraq,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Iraq,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Iraq,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Iraq,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Iraq,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Iceland,Household final consumption P.3h,NA,1026.831373,1026.831373,317.2919944,709.5393783,0,0,0,0,0
1990,Iceland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Iceland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Iceland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Iceland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Iceland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Israel,Household final consumption P.3h,NA,7019.538822,7019.538822,5614.07248,1405.466342,0,0,0,0,0
1990,Israel,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Israel,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Israel,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Israel,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Israel,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Italy,Household final consumption P.3h,NA,154411.6416,154411.6416,79490.92086,74920.72072,0,0,0,0,0
1990,Italy,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Italy,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Italy,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Italy,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Italy,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Jamaica,Household final consumption P.3h,NA,1148.872976,1148.872976,747.5885164,401.28446,0,0,0,0,0
1990,Jamaica,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Jamaica,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Jamaica,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Jamaica,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Jamaica,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Jordan,Household final consumption P.3h,NA,3284.342266,3284.342266,2314.403438,969.9388282,0,0,0,0,0
1990,Jordan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Jordan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Jordan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Jordan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Jordan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Japan,Household final consumption P.3h,NA,266825.6184,266825.6184,128179.2144,138646.4039,0,0,0,0,0
1990,Japan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Japan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Japan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Japan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Japan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Kazakhstan,Household final consumption P.3h,NA,12444.19183,12444.19183,8781.194628,3662.9972,0,0,0,0,0
1990,Kazakhstan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Kazakhstan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Kazakhstan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Kazakhstan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Kazakhstan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Kenya,Household final consumption P.3h,NA,1830.803572,1830.803572,1067.289033,763.5145388,0,0,0,0,0
1990,Kenya,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Kenya,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Kenya,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Kenya,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Kenya,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Kyrgyzstan,Household final consumption P.3h,NA,1921.75602,1921.75602,1921.75602,0,0,0,0,0,0
1990,Kyrgyzstan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Kyrgyzstan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Kyrgyzstan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Kyrgyzstan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Kyrgyzstan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Cambodia,Household final consumption P.3h,NA,109.2063495,109.2063495,70.56828211,38.63806743,0,0,0,0,0
1990,Cambodia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Cambodia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Cambodia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Cambodia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Cambodia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,South Korea,Household final consumption P.3h,NA,86850.62971,86850.62971,18738.2773,68112.35241,0,0,0,0,0
1990,South Korea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,South Korea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,South Korea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,South Korea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,South Korea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Kuwait,Household final consumption P.3h,NA,2566.796923,2566.796923,2404.222372,162.5745515,0,0,0,0,0
1990,Kuwait,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Kuwait,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Kuwait,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Kuwait,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Kuwait,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Laos,Household final consumption P.3h,NA,25.3927795,25.3927795,3.497874624,21.89490488,0,0,0,0,0
1990,Laos,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Laos,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Laos,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Laos,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Laos,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Lebanon,Household final consumption P.3h,NA,1968.464801,1968.464801,1442.409253,526.0555482,0,0,0,0,0
1990,Lebanon,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Lebanon,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Lebanon,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Lebanon,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Lebanon,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Liberia,Household final consumption P.3h,NA,150.3635104,150.3635104,103.5934261,46.77008428,0,0,0,0,0
1990,Liberia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Liberia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Liberia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Liberia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Liberia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Libya,Household final consumption P.3h,NA,4369.596096,4369.596096,3065.119418,1304.476678,0,0,0,0,0
1990,Libya,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Libya,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Libya,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Libya,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Libya,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Sri Lanka,Household final consumption P.3h,NA,686.405797,686.405797,585.5884336,100.8173634,0,0,0,0,0
1990,Sri Lanka,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Sri Lanka,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Sri Lanka,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1990,Sri Lanka,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1990,Sri Lanka,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1990,Lithuania,Household final consumption P.3h,NA,11495.27397,11495.27397,4617.632732,6877.64124,0,0,0,0,0
1990,Lithuania,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1990,Lithuania,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1990,Lithuania,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
