"year","country","gloria_sector","gloria_sector_name","paidShare_a_md","paidShare_a_um","paidShare_a_wm","sum_verified","sum_allocatedFreeM","sum_allocatedTotal","sum_surrendered","n_installations"
2005,"Germany","115","Administrative services",0.351311232063335,0.351311232063335,0.351311232063335,2021,1311,1311,2021,1
2005,"Germany","116","Government; social security; defence; public order",0.0115628154537946,0.063880596384638,0.0575434433464037,69113,66380,66380,69113,7
2005,"Germany","117","Education",0.0842482538766418,0.0804941709911844,0.0914388166741371,35696,33769,33769,35696,4
2005,"Germany","118","Human health and social work activities",0,0.0432708283883219,0.0259994010011837,70117,88925,88925,70075,5
2005,"Greece","26","Petroleum extraction",0,0,0,91456,107184,107184,91456,1
2005,"Greece","40","Mining and quarrying n.e.c.; services to mining",0,0,0,94732,115939,115939,94732,1
2005,"Greece","51","Sugar refining; cocoa, chocolate and confectionery",0,0.0115793901048447,0.0145405486433818,273511,277058,277058,273511,5
2005,"Greece","57","Textiles and clothing",0.16205556190694,0.16205556190694,0.16205556190694,17494,14659,14659,17494,1
2005,"Greece","60","Pulp and paper",0.0333602367500673,0.0846761669744456,0.0833243777672699,186104,186346,186346,186104,14
2005,"Greece","63","Refined petroleum products",0.0616925382389189,0.058567600204533,0.0612641195853444,3637235,3432002,3432002,3637235,4
2005,"Greece","73","Clay building materials",0,0.0829698222164755,0.0702469818810995,638063,653707,653707,638063,36
2005,"Greece","74","Glass and other ceramics n.e.c.",0,0.0485384821668008,0.0121546868573251,119131,153470,153470,119131,6
2005,"Greece","75","Cement, lime and plaster products",0,0.0368927199504845,0.0167333546596578,11566300,11731256,11731256,11617002,23
2005,"Greece","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0.0115751489552155,0.00161663358909847,1279820,1566113,1566113,1279820,7
2005,"Greece","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.00651164421451222,0.00651164421451222,0.00651164421451222,513388,510045,510045,513388,1
2005,"Greece","93","Electric power generation, transmission and distribution",0.0817818368167418,0.0870230227985773,0.0540870148838629,52729255,52289713,52289713,52729255,32
2005,"Greece","93_94","Aggregate (see variable gloria_sector)",0.388886017058671,0.388886017058671,0.388886017058671,96725,59110,59110,96725,1
2005,"Greece","117","Education",0.0194723618090452,0.0194723618090452,0.0194723618090452,3184,3122,3122,3184,1
2005,"Hungary","27","Gas extraction",0.124168574907331,0.124168574907331,0.120718971625724,161731,142207,142207,161731,2
2005,"Hungary","28","Iron ores",0.0247097328079719,0.0247097328079719,0.0410942249240122,320775,334397,334397,320775,2
2005,"Hungary","41_42_43_44_45","Aggregate (see variable gloria_sector)",0,0,0,16153,19945,19945,16153,2
2005,"Hungary","47","Cereal products",0.0201806451612903,0.0201806451612903,0.0201806451612903,135625,132888,132888,135625,1
2005,"Hungary","48_49","Aggregate (see variable gloria_sector)",0,0,0,10238,15707,15707,10238,3
2005,"Hungary","50","Food products and feeds n.e.c.",0,0.0745156897078851,0.122280501710376,21925,32172,32172,21925,3
2005,"Hungary","51","Sugar refining; cocoa, chocolate and confectionery",0,0,0,34414,36826,36826,34414,1
2005,"Hungary","52_53","Aggregate (see variable gloria_sector)",0,0,0,1093,11509,11509,1093,1
2005,"Hungary","55","Alcoholic and other  beverages",0,0,0,28070,36040,36040,28070,2
2005,"Hungary","59","Sawmill products",0,0,0,45744,58464,58464,45744,3
2005,"Hungary","60","Pulp and paper",0,0,0,120463,133693,133693,120463,5
2005,"Hungary","62","Coke oven products",0,0,0,184815,264233,264233,184815,1
2005,"Hungary","63","Refined petroleum products",0,0,0,1381091,1453279,1453279,1381091,3
2005,"Hungary","64","Nitrogenous fertilizers",0,0,0,12954,20347,20347,12954,1
2005,"Hungary","66","Basic petrochemical products",0,0,0,53483,70697,70697,53483,1
2005,"Hungary","66_67_68_70","Aggregate (see variable gloria_sector)",0,0.0223395806861499,0.0468170092369144,60085,87791,87791,60086,4
2005,"Hungary","69","Pharmaceuticals and medicinal products",0,0.0393590333361123,0.0361900666523328,116275,128511,128511,116275,5
2005,"Hungary","73","Clay building materials",0,0.0112504296268253,0.0210277092237003,498390,690701,690701,489869,32
2005,"Hungary","73_74_75_76","Aggregate (see variable gloria_sector)",0,0,0,21928,23253,23253,21928,1
2005,"Hungary","74","Glass and other ceramics n.e.c.",0,0.0279615609561711,0.031985943280966,231633,269612,269612,230897,10
2005,"Hungary","75","Cement, lime and plaster products",0,0,0,2456342,2876472,2876472,2455941,9
2005,"Hungary","76","Other non-metallic mineral products n.e.c.",0,0,0,9247,20257,20257,9247,2
2005,"Hungary","77","Basic iron and steel",0,0,0,95449,109537,109537,95449,1
2005,"Hungary","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0.079840196681008,0.00210340357902458,1235141,2167462,2167462,1234902,5
2005,"Hungary","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0,0,178201,194075,194075,178201,2
2005,"Hungary","85","Fabricated metal products",0,0,0,24579,29903,29903,24579,2
2005,"Hungary","87","Motor vehicles, trailers and semi-trailers",0,0,0,16339,21621,21621,16339,2
2005,"Hungary","88","Other transport equipment",0.083674137084901,0.145172224365305,0.194853281495881,32409,29938,29938,32409,4
2005,"Hungary","89","Repair and installation of machinery and equipment (service)",0,0,0,3563,4145,4145,3563,1
2005,"Hungary","90","Computers; electronic products; optical and precision instruments",0,0,0,9287,13988,13988,9287,1
2005,"Hungary","91","Electrical equipment",0,0,0,11831,14290,14290,11831,1
2005,"Hungary","93","Electric power generation, transmission and distribution",0,0.0304093192871889,0.0598637633434389,13774560,15693038,15693038,13654306,28
2005,"Hungary","93_94","Aggregate (see variable gloria_sector)",0,0.0171226817224018,0.0332952786075098,63943,107957,107957,63584,6
2005,"Hungary","94","Distribution of gaseous fuels through mains",0,0.00968897967089507,0.0338173277246248,3767950,3947370,3947370,3767993,42
2005,"Hungary","103","Transport via pipeline",0.395799602164963,0.280288290844197,0.298424761358515,195272,167295,167295,195271,5
2005,"Hungary","106","Services to transport",0.0217009973437578,0.0217009973437578,0.0217009973437578,19953,19520,19520,19953,1
2005,"Hungary","113","Property and real estate",0,0,0,64320,86126,86126,64320,2
2005,"Hungary","118","Human health and social work activities",0,0,0,16670,19577,19577,16670,2
2005,"Ireland","27","Gas extraction",0,0,0,60176,76841,76841,60176,1
2005,"Ireland","40","Mining and quarrying n.e.c.; services to mining",0.0150199147977452,0.0150199147977452,0.0150199147977452,223703,220343,220343,223703,1
2005,"Ireland","46","Fish products",0,0,0,11847,12265,12265,11847,1
2005,"Ireland","50","Food products and feeds n.e.c.",0.113593676133689,0.306796838066845,0.338622302192885,103927,69297,69297,103927,4
2005,"Ireland","51","Sugar refining; cocoa, chocolate and confectionery",0,0.024903424725063,0.0847491230745768,131140,185706,185706,131140,4
2005,"Ireland","52_53","Aggregate (see variable gloria_sector)",0,0,0,8891,35372,35372,8902,5
2005,"Ireland","54","Dairy products",0.015086484398472,0.0457933595337654,0.033026500443506,391201,400646,400646,379384,12
2005,"Ireland","55","Alcoholic and other  beverages",0.0475607891114849,0.0633083041580844,0.0620206397705307,128296,129835,129835,128296,7
2005,"Ireland","59","Sawmill products",0,0.0150512214342002,0.0152070063694268,25120,29501,29501,25120,4
2005,"Ireland","60","Pulp and paper",0,0,0,1815,17440,17440,1815,1
2005,"Ireland","63","Refined petroleum products",0.0312298690470113,0.0312298690470113,0.0312298690470113,411369,398522,398522,411369,1
2005,"Ireland","66_67_68_70","Aggregate (see variable gloria_sector)",0,0.0345300423834455,0.0279422241556493,158613,192466,192466,158613,4
2005,"Ireland","69","Pharmaceuticals and medicinal products",0,0.0661016847768853,0.108060758213376,166101,179728,179728,166101,17
2005,"Ireland","73","Clay building materials",0.0472677918092765,0.0472677918092765,0.0382978723404255,20915,20890,20890,20960,2
2005,"Ireland","74","Glass and other ceramics n.e.c.",0,0,0,14930,21089,21089,14930,1
2005,"Ireland","75","Cement, lime and plaster products",0.0240178109609373,0.0432182573493682,0.0542961488538336,3968403,3771023,3771023,3968403,7
2005,"Ireland","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.0727314352853767,0.0727314352853767,0.0727314352853767,1157505,1073318,1073318,1157505,1
2005,"Ireland","85","Fabricated metal products",0,0,0,12278,14497,14497,12278,1
2005,"Ireland","90","Computers; electronic products; optical and precision instruments",0.00299727520435967,0.0391434955492269,0.0118249128919861,45920,55782,55782,45920,3
2005,"Ireland","92","Furniture and other manufacturing n.e.c",0.102495964725798,0.102495964725798,0.115349682107175,45141,40410,40410,47710,2
2005,"Ireland","93","Electric power generation, transmission and distribution",0.0823985997485464,0.286779225011262,0.255975140479711,13978709,11169446,11169446,13978709,13
2005,"Ireland","93_94","Aggregate (see variable gloria_sector)",0.133528112550325,0.316764056275163,0.167353671905601,1243319,1054376,1054376,1243319,4
2005,"Ireland","103","Transport via pipeline",0.751954652071931,0.751954652071931,0.751954652071931,5116,1269,1269,5116,1
2005,"Ireland","106","Services to transport",0,0,0,17300,20372,20372,17300,1
2005,"Ireland","117","Education",0.0351936693044565,0.0285641913824947,0.0352998065764023,16544,16182,16182,16250,3
2005,"Ireland","118","Human health and social work activities",0.11668214175178,0.0874299738840545,0.0840914204892475,31109,30131,30131,31082,5
2005,"Italy","26","Petroleum extraction",0.190695241791473,0.190695241791473,0.293840551876719,325435,229809,229809,325435,2
2005,"Italy","27","Gas extraction",0.129501561366545,0.169216395940238,0.134981438302268,414294,384820,384820,414294,8
2005,"Italy","41_42_43_44_45","Aggregate (see variable gloria_sector)",0.00698016164584864,0.00698016164584864,0.00698016164584864,5444,5406,5406,5444,1
2005,"Italy","47","Cereal products",0.326526936091919,0.326526936091919,0.326526936091919,233163,157029,157029,157029,1
2005,"Italy","48_49","Aggregate (see variable gloria_sector)",0,0,0,7154,7876,7876,7154,1
2005,"Italy","50","Food products and feeds n.e.c.",0.115658593446445,0.115658593446445,0.115658593446445,7721,6828,6828,7721,1
2005,"Italy","54","Dairy products",0.00775271848570278,0.00775271848570278,0.00419641397351354,36698,38296,38296,36698,2
2005,"Italy","55","Alcoholic and other  beverages",0,0.0257109788359788,0.0291690114425061,21324,23211,23211,21324,3
2005,"Italy","57","Textiles and clothing",0,0,0,149406,258955,258955,149406,14
2005,"Italy","59","Sawmill products",0,0,0,18464,26245,26245,18464,4
2005,"Italy","60","Pulp and paper",0.00107108081791626,0.0542679700861243,0.0567497463324663,821942,843915,843915,798407,29
2005,"Italy","61","Printing",0,0,0,36857,38865,38865,36857,1
2005,"Italy","63","Refined petroleum products",0,0,0,6968797,7433642,7433642,6968797,7
2005,"Italy","64","Nitrogenous fertilizers",3.51345653854262e-05,3.51345653854262e-05,3.51345653854262e-05,199234,199227,199227,199227,1
2005,"Italy","66","Basic petrochemical products",0.324543245432454,0.460492663184958,0.472713518965455,83283,43914,43914,83283,3
2005,"Italy","66_67_68_70","Aggregate (see variable gloria_sector)",0,0.0631443125599659,0.0155559119420924,2774765,3049006,3049006,2774765,15
2005,"Italy","69","Pharmaceuticals and medicinal products",0,0.0363062231391116,0.0316097648860463,111010,122283,122283,111010,6
2005,"Italy","70","Dyes, paints, glues, detergents and other chemical products",0.0254242351816444,0.0558577274597057,0.0569222195685057,150732,142518,142518,144515,5
2005,"Italy","71","Rubber products",0,0.0231185222555606,0.0214184385531894,121951,125620,125620,121951,3
2005,"Italy","72","Plastic products",0,0,0,23435,25027,25027,23435,1
2005,"Italy","73","Clay building materials",0,0,0,88610,109110,109110,88610,3
2005,"Italy","73_74_75_76","Aggregate (see variable gloria_sector)",0.0738142887809281,0.100600642094114,0.11824363259191,26031,23032,23032,26031,4
2005,"Italy","74","Glass and other ceramics n.e.c.",0,0.0152051754081938,0.0129783396249391,1051136,1106574,1106574,1050386,15
2005,"Italy","75","Cement, lime and plaster products",0.0540014476213817,0.0492522576588644,0.0583195855789859,11944375,11450331,11450331,11209801,26
2005,"Italy","76","Other non-metallic mineral products n.e.c.",0,0.00589701154672906,0.00760288419090597,122322,137007,137007,122322,3
2005,"Italy","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0.0133704084641541,0.0994613914876795,11656704,11760191,11760191,11656704,11
2005,"Italy","86","Machinery and equipment",0,0,0,24417,30657,30657,24417,3
2005,"Italy","87","Motor vehicles, trailers and semi-trailers",0,0,0,14040,24113,24113,14040,1
2005,"Italy","88","Other transport equipment",0.103614457831325,0.103614457831325,0.103614457831325,4980,4464,4464,4980,1
2005,"Italy","91","Electrical equipment",0,0,0,8847,9245,9245,8848,1
2005,"Italy","93","Electric power generation, transmission and distribution",0,0.193292017609293,0.192708198921518,50451294,47542382,47542382,50451294,61
2005,"Italy","93_94","Aggregate (see variable gloria_sector)",0.0790911077124754,0.092971925581824,0.0859779823058377,1014911,1012281,1012281,1014911,19
2005,"Italy","94","Distribution of gaseous fuels through mains",0.0756497572111734,0.110260636001522,0.0531726357364774,1293278,1385964,1385964,1281838,32
2005,"Italy","96","Waste collection, treatment, and disposal",0,0,0,99729,270506,270506,99729,2
2005,"Italy","103","Transport via pipeline",0.164284347935067,0.248415082357751,0.247517339270289,755943,656234,656234,755943,17
2005,"Italy","106","Services to transport",0.128873475780289,0.128873475780289,0.157970517655125,14585,12561,12561,12281,2
2005,"Latvia","41_42_43_44_45","Aggregate (see variable gloria_sector)",0,0,0,15194,18300,18300,15194,1
2005,"Latvia","51","Sugar refining; cocoa, chocolate and confectionery",0,0,0,40500,62755,62755,40500,2
2005,"Latvia","54","Dairy products",0,0,0,38054,61230,61230,38054,5
2005,"Latvia","57","Textiles and clothing",0,0,0,14714,22474,22474,14714,1
2005,"Latvia","59","Sawmill products",0,0,0,21426,26982,26982,21426,2
2005,"Latvia","60","Pulp and paper",0.0513941220798794,0.0513941220798794,0.0513941220798794,6635,6294,6294,6635,1
2005,"Latvia","65_70","Aggregate (see variable gloria_sector)",0,0,0,1997,2852,2852,1997,1
2005,"Latvia","66_67_68_70","Aggregate (see variable gloria_sector)",0,0,0,2563,4134,4134,2563,1
2005,"Latvia","73","Clay building materials",0,0.157636583157259,0.160119572299084,26093,58126,58126,26093,4
2005,"Latvia","73_74_75_76","Aggregate (see variable gloria_sector)",0,0,0,19787,45638,45638,19787,2
2005,"Latvia","74","Glass and other ceramics n.e.c.",0,0.0531500210703751,0.0174948850435205,57674,90671,90671,57674,3
2005,"Latvia","75","Cement, lime and plaster products",0,0,0,291547,420866,420866,291547,2
2005,"Latvia","77","Basic iron and steel",0,0,0,365920,369830,369830,365920,1
2005,"Latvia","88","Other transport equipment",0,0,0,6402,7550,7550,6402,1
2005,"Latvia","93","Electric power generation, transmission and distribution",0,0.00276672021468124,0.0105429419543181,1201657,1660311,1660311,1201657,12
2005,"Latvia","93_94","Aggregate (see variable gloria_sector)",0,0.0347826086956522,0.00132275132275132,12096,26177,26177,12096,5
2005,"Latvia","94","Distribution of gaseous fuels through mains",0,0.00527914736789681,0.00164151738150103,645744,1004666,1004666,645744,23
2005,"Latvia","106","Services to transport",0,0,0,36510,51545,51545,36510,2
2005,"Lithuania","6_7","Aggregate (see variable gloria_sector)",0,0,0,5817,7321,7321,5817,1
